Agg_Date,Agg,SPX_Date,SPX
5/30/2002,1038.94,5/22/2002,1540.12
5/31/2002,1038.55,5/23/2002,1555.82
6/3/2002,1039.07,5/24/2002,1537.02
6/4/2002,1040.34,5/28/2002,1523.89
6/5/2002,1038.9,5/29/2002,1514.33
6/6/2002,1040.59,5/30/2002,1510.25
6/7/2002,1038.06,5/31/2002,1513.77
6/10/2002,1039.12,6/3/2002,1476.26
6/11/2002,1041.75,6/4/2002,1476.28
6/12/2002,1043.12,6/5/2002,1489.88
6/13/2002,1044.78,6/6/2002,1460.5
6/14/2002,1049.22,6/7/2002,1458.21
6/17/2002,1047.61,6/10/2002,1462.78
6/18/2002,1047.72,6/11/2002,1438.47
6/19/2002,1052.55,6/12/2002,1448.16
6/20/2002,1048.41,6/13/2002,1433.01
6/21/2002,1050.82,6/14/2002,1429.78
6/24/2002,1047.78,6/17/2002,1470.84
6/25/2002,1048.2,6/18/2002,1472.25
6/26/2002,1052.35,6/19/2002,1447.98
6/27/2002,1047.97,6/20/2002,1428.55
6/28/2002,1047.53,6/21/2002,1404.21
7/1/2002,1048.19,6/24/2002,1409.3
7/2/2002,1051.03,6/25/2002,1385.77
7/3/2002,1051.1,6/26/2002,1382.78
7/5/2002,1046.41,6/27/2002,1407.11
7/8/2002,1049.2,6/28/2002,1405.94
7/9/2002,1053.2,7/1/2002,1375.88
7/10/2002,1057.62,7/2/2002,1346.96
7/11/2002,1057.81,7/3/2002,1355.4
7/12/2002,1058.78,7/5/2002,1405.2
7/15/2002,1057.26,7/8/2002,1388.44
7/16/2002,1053.17,7/9/2002,1354.23
7/17/2002,1055.7,7/10/2002,1308.3
7/18/2002,1058.17,7/11/2002,1318.18
7/19/2002,1059.89,7/12/2002,1309.68
7/22/2002,1063.04,7/15/2002,1304.76
7/23/2002,1063.89,7/16/2002,1280.78
7/24/2002,1062.9,7/17/2002,1287.98
7/25/2002,1063.44,7/18/2002,1253.21
7/26/2002,1062.21,7/19/2002,1205.16
7/29/2002,1056.14,7/22/2002,1165.48
7/30/2002,1055.44,7/23/2002,1133.99
7/31/2002,1060.17,7/24/2002,1199.01
8/1/2002,1063.27,7/25/2002,1192.28
8/2/2002,1068.26,7/26/2002,1212.41
8/5/2002,1068.13,7/29/2002,1278.1
8/6/2002,1063.34,7/30/2002,1283.62
8/7/2002,1066.97,7/31/2002,1296.34
8/8/2002,1064.27,8/1/2002,1258.22
8/9/2002,1068.85,8/2/2002,1229.19
8/12/2002,1070.23,8/5/2002,1187.07
8/13/2002,1074.26,8/6/2002,1222.59
8/14/2002,1075.44,8/7/2002,1247.28
8/15/2002,1071.26,8/8/2002,1288.12
8/16/2002,1066.17,8/9/2002,1292.94
8/19/2002,1067.66,8/12/2002,1286.09
8/20/2002,1074.05,8/13/2002,1258.36
8/21/2002,1073.89,8/14/2002,1309.04
8/22/2002,1070.91,8/15/2002,1324.32
8/23/2002,1073.88,8/16/2002,1322.36
8/26/2002,1075.04,8/19/2002,1353.63
8/27/2002,1072.37,8/20/2002,1334.7
8/28/2002,1074.83,8/21/2002,1351.82
8/29/2002,1077.11,8/22/2002,1370.85
8/30/2002,1078.07,8/23/2002,1339.79
9/3/2002,1083.91,8/26/2002,1349.88
9/4/2002,1084.74,8/27/2002,1331.2
9/5/2002,1086.41,8/28/2002,1307.28
9/6/2002,1081.13,8/29/2002,1307.28
9/9/2002,1080.71,8/30/2002,1304.86
9/10/2002,1083.08,9/3/2002,1250.68
9/11/2002,1080.84,9/4/2002,1273.03
9/12/2002,1085.04,9/5/2002,1252.77
9/13/2002,1088.08,9/6/2002,1273.88
9/16/2002,1089.49,9/9/2002,1286.79
9/17/2002,1090.03,9/10/2002,1296.23
9/18/2002,1089.82,9/11/2002,1296.25
9/19/2002,1092.42,9/12/2002,1264.42
9/20/2002,1091.59,9/13/2002,1268.57
9/23/2002,1093.79,9/16/2002,1270.45
9/24/2002,1093.45,9/17/2002,1245.39
9/25/2002,1090.01,9/18/2002,1239.7
9/26/2002,1090.2,9/19/2002,1202.46
9/27/2002,1092.83,9/20/2002,1205.42
9/30/2002,1095.53,9/23/2002,1188.76
10/1/2002,1092.59,9/24/2002,1168.22
10/2/2002,1093.28,9/25/2002,1197.56
10/3/2002,1093.35,9/26/2002,1219.6
10/4/2002,1092.82,9/27/2002,1180.28
10/7/2002,1093.7,9/30/2002,1163.04
10/8/2002,1091.8,10/1/2002,1209.59
10/9/2002,1093.63,10/2/2002,1181.32
10/10/2002,1091.09,10/3/2002,1168.57
10/11/2002,1087.57,10/4/2002,1142.36
10/15/2002,1081.21,10/7/2002,1120.52
10/16/2002,1079.71,10/8/2002,1139.9
10/17/2002,1076.52,10/9/2002,1108.91
10/18/2002,1076.51,10/10/2002,1147.8
10/21/2002,1074.13,10/11/2002,1192.63
10/22/2002,1073.72,10/14/2002,1201.37
10/23/2002,1074.17,10/15/2002,1258.24
10/24/2002,1077.92,10/16/2002,1228.01
10/25/2002,1080.56,10/17/2002,1255.42
10/28/2002,1082.7,10/18/2002,1262.84
10/29/2002,1088.46,10/21/2002,1284.73
10/30/2002,1088.25,10/22/2002,1271.08
10/31/2002,1090.54,10/23/2002,1279.63
11/1/2002,1088.6,10/24/2002,1260.17
11/4/2002,1087.65,10/25/2002,1281.81
11/5/2002,1087.2,10/28/2002,1271.2
11/6/2002,1089.78,10/29/2002,1259.79
11/7/2002,1095.45,10/30/2002,1272.25
11/8/2002,1096.96,10/31/2002,1265.41
11/12/2002,1096.81,11/1/2002,1287.13
11/13/2002,1097.67,11/4/2002,1297.69
11/14/2002,1092.87,11/5/2002,1307.8
11/15/2002,1093.3,11/6/2002,1320.04
11/18/2002,1095.22,11/7/2002,1290.15
11/19/2002,1096.56,11/8/2002,1278.94
11/20/2002,1093.01,11/11/2002,1252.42
11/21/2002,1091.07,11/12/2002,1262.14
11/22/2002,1089.78,11/13/2002,1261.97
11/25/2002,1089.8,11/14/2002,1293.21
11/26/2002,1093.73,11/15/2002,1301.28
11/27/2002,1087.85,11/18/2002,1287.79
11/29/2002,1090.25,11/19/2002,1282.61
12/2/2002,1090.45,11/20/2002,1307.61
12/3/2002,1090.36,11/21/2002,1335.75
12/4/2002,1092.69,11/22/2002,1331.17
12/5/2002,1094.88,11/25/2002,1334.52
12/6/2002,1096.2,11/26/2002,1306.79
12/9/2002,1098.11,11/27/2002,1343.47
12/10/2002,1098.42,11/29/2002,1339.89
12/11/2002,1101.13,12/2/2002,1337.34
12/12/2002,1101.17,12/3/2002,1317.65
12/13/2002,1099.9,12/4/2002,1313.53
12/16/2002,1097.94,12/5/2002,1297.8
12/17/2002,1099.16,12/6/2002,1305.99
12/18/2002,1102.17,12/9/2002,1277.05
12/19/2002,1105.95,12/10/2002,1294.91
12/20/2002,1106.02,12/11/2002,1295.91
12/23/2002,1105.63,12/12/2002,1291.16
12/24/2002,1107.52,12/13/2002,1273.83
12/26/2002,1108.38,12/16/2002,1303.85
12/27/2002,1112.24,12/17/2002,1293.26
12/30/2002,1113.69,12/18/2002,1276.36
12/31/2002,1112.77,12/19/2002,1266.79
1/2/2003,1104.97,12/20/2002,1283.26
1/3/2003,1105.33,12/23/2002,1285.6
1/6/2003,1105.12,12/24/2002,1278.58
1/7/2003,1107.55,12/26/2002,1274.56
1/8/2003,1109.73,12/27/2002,1254.66
1/9/2003,1103,12/30/2002,1260.42
1/10/2003,1103.45,12/31/2002,1261.18
1/13/2003,1105.39,1/2/2003,1303.17
1/14/2003,1107.36,1/3/2003,1302.55
1/15/2003,1108.64,1/6/2003,1331.82
1/16/2003,1108.48,1/7/2003,1323.17
1/17/2003,1110.47,1/8/2003,1304.95
1/21/2003,1111.83,1/9/2003,1330.31
1/22/2003,1113.86,1/10/2003,1330.29
1/23/2003,1112.72,1/13/2003,1328.5
1/24/2003,1114.56,1/14/2003,1336.25
1/27/2003,1112.6,1/15/2003,1317.18
1/28/2003,1112.25,1/16/2003,1312.01
1/29/2003,1110.55,1/17/2003,1293.63
1/30/2003,1112.49,1/21/2003,1273.31
1/31/2003,1113.72,1/22/2003,1260.16
2/3/2003,1113.73,1/23/2003,1273.04
2/4/2003,1116.11,1/24/2003,1235.84
2/5/2003,1113.57,1/27/2003,1215.86
2/6/2003,1116.17,1/28/2003,1231.74
2/7/2003,1117.46,1/29/2003,1240.31
2/10/2003,1115.68,1/30/2003,1212.23
2/11/2003,1116.36,1/31/2003,1228.14
2/12/2003,1118.09,2/3/2003,1234.79
2/13/2003,1120.43,2/4/2003,1217.4
2/14/2003,1117.23,2/5/2003,1211.04
2/18/2003,1117.79,2/6/2003,1203.58
2/19/2003,1120.61,2/7/2003,1191.46
2/20/2003,1122.4,2/10/2003,1200.51
2/21/2003,1120.57,2/11/2003,1190.83
2/24/2003,1122.78,2/12/2003,1176.15
2/25/2003,1124.16,2/13/2003,1174.43
2/26/2003,1125.62,2/14/2003,1199.61
2/27/2003,1126.31,2/18/2003,1223.11
2/28/2003,1129.13,2/19/2003,1214.66
3/3/2003,1130.16,2/20/2003,1203.18
3/4/2003,1131.06,2/21/2003,1219.1
3/5/2003,1132.28,2/24/2003,1196.71
3/6/2003,1131.15,2/25/2003,1205.32
3/7/2003,1132.26,2/26/2003,1189.98
3/10/2003,1134.18,2/27/2003,1204.11
3/11/2003,1133.4,2/28/2003,1209.71
3/12/2003,1132.59,3/3/2003,1200.6
3/13/2003,1126.9,3/4/2003,1182.17
3/14/2003,1128.15,3/5/2003,1193.87
3/17/2003,1124.48,3/6/2003,1182.82
3/18/2003,1121.64,3/7/2003,1192.62
3/19/2003,1119.31,3/10/2003,1161.85
3/20/2003,1117.72,3/11/2003,1152.15
3/21/2003,1114.31,3/12/2003,1157.61
3/24/2003,1119.82,3/13/2003,1197.56
3/25/2003,1120.41,3/14/2003,1199.55
3/26/2003,1121.85,3/17/2003,1242.09
3/27/2003,1122.85,3/18/2003,1247.39
3/28/2003,1124.57,3/19/2003,1258.37
3/31/2003,1128.26,3/20/2003,1260.77
4/1/2003,1128.16,3/21/2003,1289.74
4/2/2003,1124.24,3/24/2003,1244.31
4/3/2003,1125.31,3/25/2003,1259.44
4/4/2003,1124.63,3/26/2003,1252.59
4/7/2003,1122.37,3/27/2003,1250.71
4/8/2003,1125.96,3/28/2003,1243.51
4/9/2003,1127.64,3/31/2003,1221.46
4/10/2003,1126.34,4/1/2003,1236.3
4/11/2003,1124.85,4/2/2003,1268.82
4/14/2003,1123.73,4/3/2003,1262.43
4/15/2003,1126.42,4/4/2003,1265.9
4/16/2003,1127.98,4/7/2003,1267.49
4/17/2003,1127.67,4/8/2003,1265.57
4/21/2003,1127.72,4/9/2003,1247.99
4/22/2003,1128.08,4/10/2003,1256.04
4/23/2003,1128.69,4/11/2003,1251.4
4/24/2003,1132.55,4/14/2003,1275.82
4/25/2003,1133.8,4/15/2003,1283.96
4/28/2003,1133.73,4/16/2003,1268.28
4/29/2003,1132.78,4/17/2003,1287.99
4/30/2003,1137.57,4/21/2003,1285.72
5/1/2003,1137.78,4/22/2003,1313.63
5/2/2003,1135.8,4/23/2003,1324.68
5/5/2003,1137.35,4/24/2003,1313.75
5/6/2003,1141.1,4/25/2003,1295.57
5/7/2003,1145.25,4/28/2003,1318.85
5/8/2003,1146.08,4/29/2003,1323.26
5/9/2003,1145.65,4/30/2003,1322.07
5/12/2003,1147.49,5/1/2003,1321.39
5/13/2003,1147.95,5/2/2003,1341.28
5/14/2003,1151.98,5/5/2003,1336.24
5/15/2003,1151.13,5/6/2003,1347.54
5/16/2003,1154.18,5/7/2003,1340.87
5/19/2003,1154.36,5/8/2003,1327.42
5/20/2003,1157.49,5/9/2003,1346.68
5/21/2003,1156.41,5/12/2003,1363.61
5/22/2003,1157.89,5/13/2003,1359.74
5/23/2003,1158.31,5/14/2003,1355.76
5/27/2003,1156.29,5/15/2003,1366.59
5/28/2003,1155.36,5/16/2003,1363.32
5/29/2003,1158.86,5/19/2003,1329.38
5/30/2003,1158.78,5/20/2003,1327.87
6/2/2003,1156.31,5/21/2003,1333.33
6/3/2003,1160.11,5/22/2003,1345.53
6/4/2003,1161.65,5/23/2003,1347.49
6/5/2003,1159.84,5/27/2003,1373.86
6/6/2003,1159.74,5/28/2003,1376.57
6/9/2003,1163.26,5/29/2003,1371.51
6/10/2003,1167,5/30/2003,1391.72
6/11/2003,1166.89,6/2/2003,1396.7
6/12/2003,1168.25,6/3/2003,1403.29
6/13/2003,1170.86,6/4/2003,1424.9
6/16/2003,1168.19,6/5/2003,1430.63
6/17/2003,1164.82,6/6/2003,1427.27
6/18/2003,1161.47,6/9/2003,1410.21
6/19/2003,1162.4,6/10/2003,1423.11
6/20/2003,1160.41,6/11/2003,1441.86
6/23/2003,1163.59,6/12/2003,1443.41
6/24/2003,1165.86,6/13/2003,1429.11
6/25/2003,1161.49,6/16/2003,1461.15
6/26/2003,1155.39,6/17/2003,1462.48
6/27/2003,1154.3,6/18/2003,1460.32
6/30/2003,1156.48,6/19/2003,1438.09
7/1/2003,1155.68,6/20/2003,1439.54
7/2/2003,1156.56,6/23/2003,1419.24
7/3/2003,1152.63,6/24/2003,1421.86
7/7/2003,1150.46,6/25/2003,1410.09
7/8/2003,1149.63,6/26/2003,1425.82
7/9/2003,1151.1,6/27/2003,1411.97
7/10/2003,1152.43,6/30/2003,1409.48
7/11/2003,1154.29,7/1/2003,1421.03
7/14/2003,1151.5,7/2/2003,1437.61
7/15/2003,1143.82,7/3/2003,1425.97
7/16/2003,1142.91,7/7/2003,1453.07
7/17/2003,1142.78,7/8/2003,1458.51
7/18/2003,1142.2,7/9/2003,1450.51
7/21/2003,1134.25,7/10/2003,1430.96
7/22/2003,1135.35,7/11/2003,1444.7
7/23/2003,1137.3,7/14/2003,1453
7/24/2003,1135.32,7/15/2003,1448.02
7/25/2003,1134.79,7/16/2003,1438.85
7/28/2003,1129.95,7/17/2003,1421.11
7/29/2003,1124.06,7/18/2003,1437.89
7/30/2003,1127.01,7/21/2003,1416.88
7/31/2003,1117.6,7/22/2003,1430.35
8/1/2003,1117.04,7/23/2003,1431.1
8/4/2003,1121.28,7/24/2003,1420.96
8/5/2003,1117.53,7/25/2003,1445.7
8/6/2003,1125.99,7/28/2003,1442.58
8/7/2003,1129.05,7/29/2003,1432.31
8/8/2003,1129.64,7/30/2003,1429.91
8/11/2003,1125.9,7/31/2003,1434.33
8/12/2003,1126.82,8/1/2003,1419.64
8/13/2003,1116.79,8/4/2003,1423.51
8/14/2003,1116.47,8/5/2003,1398.42
8/15/2003,1118.42,8/6/2003,1401.01
8/18/2003,1121.13,8/7/2003,1411.26
8/19/2003,1126.73,8/8/2003,1416.3
8/20/2003,1124.57,8/11/2003,1421.01
8/21/2003,1120.76,8/12/2003,1435.17
8/22/2003,1122.69,8/13/2003,1426.55
8/25/2003,1120.01,8/14/2003,1435.96
8/26/2003,1122.27,8/15/2003,1436.43
8/27/2003,1120.15,8/18/2003,1449.65
8/28/2003,1125.43,8/19/2003,1453.45
8/29/2003,1125.02,8/20/2003,1450.61
9/2/2003,1118.04,8/21/2003,1454.98
9/3/2003,1118.49,8/22/2003,1440.17
9/4/2003,1122.97,8/25/2003,1441.11
9/5/2003,1131.87,8/26/2003,1445.5
9/8/2003,1130.77,8/27/2003,1445.84
9/9/2003,1131.92,8/28/2003,1454.7
9/10/2003,1137.09,8/29/2003,1462.3
9/11/2003,1134.21,9/2/2003,1482.61
9/12/2003,1137.22,9/3/2003,1489.25
9/15/2003,1138.96,9/4/2003,1491.77
9/16/2003,1137.44,9/5/2003,1482.24
9/17/2003,1142.19,9/8/2003,1497.22
9/18/2003,1142.07,9/9/2003,1484.93
9/19/2003,1142.73,9/10/2003,1467.29
9/22/2003,1139.85,9/11/2003,1475.72
9/23/2003,1141.4,9/12/2003,1478.94
9/24/2003,1145.17,9/15/2003,1473.43
9/25/2003,1146.64,9/16/2003,1494.5
9/26/2003,1150.28,9/17/2003,1489.7
9/29/2003,1148.2,9/18/2003,1509.47
9/30/2003,1154.8,9/19/2003,1504.74
10/1/2003,1154.82,9/22/2003,1485.16
10/2/2003,1151.57,9/23/2003,1494.19
10/3/2003,1142.7,9/24/2003,1465.66
10/6/2003,1145.47,9/25/2003,1457.09
10/7/2003,1141.58,9/26/2003,1448.03
10/8/2003,1142.29,9/29/2003,1462.2
10/9/2003,1139.98,9/30/2003,1446.77
10/10/2003,1142.38,10/1/2003,1479.23
10/14/2003,1138.65,10/2/2003,1482.36
10/15/2003,1136.8,10/3/2003,1496.32
10/16/2003,1133.49,10/6/2003,1502.86
10/17/2003,1136.72,10/7/2003,1510.05
10/20/2003,1137.86,10/8/2003,1502.65
10/21/2003,1138.33,10/9/2003,1509.86
10/22/2003,1142.14,10/10/2003,1509
10/23/2003,1140.84,10/13/2003,1519.6
10/24/2003,1145.92,10/14/2003,1525.6
10/27/2003,1143.8,10/15/2003,1521.95
10/28/2003,1148.02,10/16/2003,1526.8
10/29/2003,1144.46,10/17/2003,1511.18
10/30/2003,1141.6,10/20/2003,1518.97
10/31/2003,1144.03,10/21/2003,1520.93
11/3/2003,1141.26,10/22/2003,1498.28
11/4/2003,1144.06,10/23/2003,1503.26
11/5/2003,1141.26,10/24/2003,1496.19
11/6/2003,1138.2,10/27/2003,1499.43
11/7/2003,1136.77,10/28/2003,1522.21
11/10/2003,1136.48,10/29/2003,1524.41
11/12/2003,1140.03,10/30/2003,1523.12
11/13/2003,1147.36,10/31/2003,1528.62
11/14/2003,1151.02,11/3/2003,1540.71
11/17/2003,1153.31,11/4/2003,1532.34
11/18/2003,1153.79,11/5/2003,1530.54
11/19/2003,1150.21,11/6/2003,1539.75
11/20/2003,1153.47,11/7/2003,1533.02
11/21/2003,1153.9,11/10/2003,1524.26
11/24/2003,1150.49,11/11/2003,1523.47
11/25/2003,1152.81,11/12/2003,1541.49
11/26/2003,1150.09,11/13/2003,1541.3
11/28/2003,1146.77,11/14/2003,1529.84
12/1/2003,1143.85,11/17/2003,1520.07
12/2/2003,1144.75,11/18/2003,1506.32
12/3/2003,1143.72,11/19/2003,1518.51
12/4/2003,1146.39,11/20/2003,1505.76
12/5/2003,1154.93,11/21/2003,1508.21
12/8/2003,1151.86,11/24/2003,1532.69
12/9/2003,1148.48,11/25/2003,1535.49
12/10/2003,1150.68,11/26/2003,1542.39
12/11/2003,1154.85,11/28/2003,1542.07
12/12/2003,1155.16,12/1/2003,1559.5
12/15/2003,1154.05,12/2/2003,1554.42
12/16/2003,1156.49,12/3/2003,1552.09
12/17/2003,1158.67,12/4/2003,1559.47
12/18/2003,1160.81,12/5/2003,1547.52
12/19/2003,1161.23,12/8/2003,1558.96
12/22/2003,1160.22,12/9/2003,1545.68
12/23/2003,1155.31,12/10/2003,1544.31
12/24/2003,1159.11,12/11/2003,1562.23
12/26/2003,1161.55,12/12/2003,1566.5
12/29/2003,1158.8,12/15/2003,1557.66
12/30/2003,1157.38,12/16/2003,1568.02
12/31/2003,1158.44,12/17/2003,1570.15
1/2/2004,1153.28,12/18/2003,1588.9
1/5/2004,1153.8,12/19/2003,1588.19
1/6/2004,1159.18,12/22/2003,1594.43
1/7/2004,1160.53,12/23/2003,1598.93
1/8/2004,1160.7,12/24/2003,1596.05
1/9/2004,1168.79,12/26/2003,1598.74
1/12/2004,1168.87,12/29/2003,1619.16
1/13/2004,1171.26,12/30/2003,1619.59
1/14/2004,1172.98,12/31/2003,1622.94
1/15/2004,1173.71,1/2/2004,1618.05
1/16/2004,1172.18,1/5/2004,1638.1
1/20/2004,1170.79,1/6/2004,1640.31
1/21/2004,1171.91,1/7/2004,1644.6
1/22/2004,1175.08,1/8/2004,1652.83
1/23/2004,1170.64,1/9/2004,1638.14
1/26/2004,1167.58,1/12/2004,1646.03
1/27/2004,1170.48,1/13/2004,1637.33
1/28/2004,1164.55,1/14/2004,1650.96
1/29/2004,1164.71,1/15/2004,1653.21
1/30/2004,1167.76,1/16/2004,1664.57
2/2/2004,1167.27,1/20/2004,1663.03
2/3/2004,1169.81,1/21/2004,1676.07
2/4/2004,1169.06,1/22/2004,1670.73
2/5/2004,1166.45,1/23/2004,1667.26
2/6/2004,1170.89,1/26/2004,1687.44
2/9/2004,1172.8,1/27/2004,1670.91
2/10/2004,1170.93,1/28/2004,1648.44
2/11/2004,1175.58,1/29/2004,1657.09
2/12/2004,1173.98,1/30/2004,1652.73
2/13/2004,1176.06,2/2/2004,1658.79
2/17/2004,1176.19,2/3/2004,1659.92
2/18/2004,1176.2,2/4/2004,1646.29
2/19/2004,1176.52,2/5/2004,1649.35
2/20/2004,1174.2,2/6/2004,1670.14
2/23/2004,1176.63,2/9/2004,1666.16
2/24/2004,1177.75,2/10/2004,1674.55
2/25/2004,1178.53,2/11/2004,1693.03
2/26/2004,1177.29,2/12/2004,1684.92
2/27/2004,1180.4,2/13/2004,1675.86
3/1/2004,1180.34,2/17/2004,1692.22
3/2/2004,1177.93,2/18/2004,1684.89
3/3/2004,1177.24,2/19/2004,1678.01
3/4/2004,1178.85,2/20/2004,1673.71
3/5/2004,1188.11,2/23/2004,1669.2
3/8/2004,1190.76,2/24/2004,1666.42
3/9/2004,1192.76,2/25/2004,1673.34
3/10/2004,1192.37,2/26/2004,1675.63
3/11/2004,1191.99,2/27/2004,1675.7
3/12/2004,1191.11,3/1/2004,1691.9
3/15/2004,1190.75,3/2/2004,1681.88
3/16/2004,1194.74,3/3/2004,1685.17
3/17/2004,1194.87,3/4/2004,1690.83
3/18/2004,1192.03,3/5/2004,1693.76
3/19/2004,1190.58,3/8/2004,1679.74
3/22/2004,1193.46,3/9/2004,1670.07
3/23/2004,1194.04,3/10/2004,1645.79
3/24/2004,1194.36,3/11/2004,1621.21
3/25/2004,1193.22,3/12/2004,1641.42
3/26/2004,1188.47,3/15/2004,1617.91
3/29/2004,1186.63,3/16/2004,1627.03
3/30/2004,1186.26,3/17/2004,1646.29
3/31/2004,1189.24,3/18/2004,1644.21
4/1/2004,1186.68,3/19/2004,1625.84
4/2/2004,1175.16,3/22/2004,1604.8
4/5/2004,1171.61,3/23/2004,1602.67
4/6/2004,1174.35,3/24/2004,1598.85
4/7/2004,1175.21,3/25/2004,1625.01
4/8/2004,1174,3/26/2004,1623.36
4/12/2004,1173.01,3/29/2004,1644.75
4/13/2004,1167.71,3/30/2004,1651.43
4/14/2004,1165.29,3/31/2004,1650.42
4/15/2004,1164.31,4/1/2004,1659.16
4/16/2004,1167.22,4/2/2004,1673.4
4/19/2004,1166.38,4/5/2004,1686.24
4/20/2004,1164.27,4/6/2004,1683.23
4/21/2004,1162.82,4/7/2004,1672.14
4/22/2004,1165.88,4/8/2004,1670.36
4/23/2004,1161.35,4/12/2004,1679.02
4/26/2004,1162.2,4/13/2004,1655.99
4/27/2004,1163.92,4/14/2004,1654.17
4/28/2004,1160.52,4/15/2004,1655.15
4/29/2004,1156.58,4/16/2004,1663.62
4/30/2004,1158.3,4/19/2004,1665.39
5/3/2004,1158.24,4/20/2004,1639.49
5/4/2004,1156.56,4/21/2004,1648.31
5/5/2004,1154.09,4/22/2004,1671.63
5/6/2004,1151.23,4/23/2004,1672.62
5/7/2004,1141.81,4/26/2004,1665.19
5/10/2004,1142.05,4/27/2004,1668.98
5/11/2004,1143.61,4/28/2004,1646.2
5/12/2004,1143.31,4/29/2004,1634.16
5/13/2004,1140.43,4/30/2004,1624.51
5/14/2004,1144.35,5/3/2004,1639.46
5/17/2004,1149.22,5/4/2004,1642.5
5/18/2004,1147.56,5/5/2004,1645.65
5/19/2004,1144.49,5/6/2004,1634.75
5/20/2004,1148.48,5/7/2004,1612.31
5/21/2004,1146.42,5/10/2004,1595.38
5/24/2004,1147.94,5/11/2004,1607.94
5/25/2004,1148.58,5/12/2004,1611.15
5/26/2004,1151.73,5/13/2004,1610.05
5/27/2004,1156.43,5/14/2004,1609.12
5/28/2004,1153.66,5/17/2004,1592.23
5/31/2004,1153.66,5/18/2004,1603.14
6/1/2004,1151.02,5/19/2004,1599.29
6/2/2004,1149.54,5/20/2004,1600.06
6/3/2004,1150.74,5/21/2004,1606.49
6/4/2004,1148.12,5/24/2004,1609.22
6/7/2004,1149.62,5/25/2004,1635.14
6/8/2004,1149.72,5/26/2004,1638.16
6/9/2004,1147.22,5/27/2004,1647.65
6/10/2004,1147.72,5/28/2004,1646.8
6/14/2004,1142.79,6/1/2004,1647.57
6/15/2004,1153.22,6/2/2004,1653.66
6/16/2004,1151.06,6/3/2004,1641.43
6/17/2004,1153.49,6/4/2004,1650.07
6/18/2004,1152.97,6/7/2004,1676.48
6/21/2004,1154.14,6/8/2004,1679.21
6/22/2004,1153.68,6/9/2004,1663.38
6/23/2004,1154.39,6/10/2004,1671.01
6/24/2004,1157.14,6/14/2004,1655
6/25/2004,1157.51,6/15/2004,1664.92
6/28/2004,1152.61,6/16/2004,1667.23
6/29/2004,1155.05,6/17/2004,1665.02
6/30/2004,1160.18,6/18/2004,1669.39
7/1/2004,1163.29,6/21/2004,1662.46
7/2/2004,1168.8,6/22/2004,1668.55
7/6/2004,1168.42,6/23/2004,1682.75
7/7/2004,1168.42,6/24/2004,1678.07
7/8/2004,1168.93,6/25/2004,1668.93
7/9/2004,1169.45,6/28/2004,1667.61
7/12/2004,1170.74,6/29/2004,1671.84
7/13/2004,1168.5,6/30/2004,1678.83
7/14/2004,1168.28,7/1/2004,1661.53
7/15/2004,1168.36,7/2/2004,1656.33
7/16/2004,1174.81,7/6/2004,1642.84
7/19/2004,1174.89,7/7/2004,1646.36
7/20/2004,1170.34,7/8/2004,1632.88
7/21/2004,1168.91,7/9/2004,1638.42
7/22/2004,1170.22,7/12/2004,1640.73
7/23/2004,1171.61,7/13/2004,1641.96
7/26/2004,1170.13,7/14/2004,1636.62
7/27/2004,1163.92,7/15/2004,1629.58
7/28/2004,1165.09,7/16/2004,1621.81
7/29/2004,1166.3,7/19/2004,1621.08
7/30/2004,1171.68,7/20/2004,1632.52
8/2/2004,1172.71,7/21/2004,1610.88
8/3/2004,1174.27,7/22/2004,1615.27
8/4/2004,1174.15,7/23/2004,1599.62
8/5/2004,1175.66,7/26/2004,1596.48
8/6/2004,1185.54,7/27/2004,1612.33
8/9/2004,1184.5,7/28/2004,1613.5
8/10/2004,1181.91,7/29/2004,1621.35
8/11/2004,1182.87,7/30/2004,1623.26
8/12/2004,1184.29,8/2/2004,1630.48
8/13/2004,1186.62,8/3/2004,1620.28
8/16/2004,1185.03,8/4/2004,1619
8/17/2004,1187.9,8/5/2004,1592.64
8/18/2004,1187.16,8/6/2004,1568.07
8/19/2004,1188.22,8/9/2004,1569.96
8/20/2004,1187.35,8/10/2004,1590.35
8/23/2004,1185.69,8/11/2004,1586.43
8/24/2004,1185.89,8/12/2004,1567.95
8/25/2004,1186.77,8/13/2004,1570.44
8/26/2004,1188.5,8/16/2004,1591.94
8/27/2004,1188.57,8/17/2004,1595.57
8/30/2004,1190.95,8/18/2004,1615.72
8/31/2004,1194.03,8/19/2004,1609.97
9/1/2004,1194.45,8/20/2004,1620.47
9/2/2004,1191.36,8/23/2004,1616.68
9/3/2004,1186.35,8/24/2004,1617.46
9/7/2004,1189.37,8/25/2004,1630.48
9/8/2004,1193.88,8/26/2004,1630.68
9/9/2004,1192.32,8/27/2004,1634.83
9/10/2004,1193.38,8/30/2004,1622.28
9/13/2004,1194.66,8/31/2004,1629.83
9/14/2004,1196.27,9/1/2004,1632.82
9/15/2004,1194.81,9/2/2004,1651.14
9/16/2004,1199.64,9/3/2004,1644.25
9/17/2004,1196.51,9/7/2004,1655.65
9/20/2004,1200.31,9/8/2004,1648.52
9/21/2004,1200.9,9/9/2004,1651.65
9/22/2004,1202.99,9/10/2004,1659.84
9/23/2004,1200.77,9/13/2004,1663.1
9/24/2004,1200.41,9/14/2004,1666.82
